Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
41,12841,Andy Dalton,CIN,QB,3,GB,212,2,0,-2,0,0,0,0,0,16.3,16.28
42,14967,Le'Veon Bell,PIT,RB,3,CHI,0,0,0,61,1,6,37,0,0,15.8,15.8
43,16762,Jameis Winston,TB,QB,3,MIN,328,2,3,4,0,0,0,0,0,15.5,15.52
44,18187,Robby Anderson,NYJ,WR,3,MIA,0,0,0,0,0,3,95,1,0,15.5,15.5
45,17923,Ezekiel Elliott,DAL,RB,3,ARI,0,0,0,80,1,3,14,0,0,15.4,15.4
46,6739,Alex Smith,KC,QB,3,LAC,155,2,0,9,0,0,0,0,0,15.1,15.1
47,15066,Brice Butler,DAL,WR,3,ARI,0,0,0,0,0,2,90,1,0,15,15
47,18082,Tyreek Hill,KC,WR,3,LAC,0,0,0,13,0,5,77,1,0,15,15
49,10974,Rob Gronkowski,NE,TE,3,HOU,0,0,0,0,0,8,89,1,0,14.9,14.9
50,13788,Rishard Matthews,TEN,WR,3,SEA,0,0,0,0,0,6,87,1,0,14.7,14.7
50,17960,Michael Thomas,NO,WR,3,CAR,0,0,0,0,0,7,87,1,0,14.7,14.7
52,5282,Josh McCown,NYJ,QB,3,MIA,249,1,0,7,0,0,0,0,0,14.7,14.66
53,3943,DeSean Jackson,TB,WR,3,MIN,0,0,0,0,0,4,84,1,0,14.4,14.4
54,6767,Pierre Garcon,SF,WR,3,LAR,0,0,0,0,0,7,142,0,0,14.2,14.2
55,18803,Leonard Fournette,JAX,RB,3,BAL,0,0,0,59,1,3,21,0,0,14,14
56,16129,Taylor Gabriel,ATL,WR,3,DET,0,0,0,0,0,5,79,1,0,13.9,13.9
56,16776,Melvin Gordon,LAC,RB,3,KC,0,0,0,79,1,0,0,0,0,13.9,13.9
58,732,Matt Ryan,ATL,QB,3,DET,294,2,3,-1,0,0,0,0,0,13.7,13.66
59,16775,Devante Parker,MIA,WR,3,NYJ,0,0,0,0,0,8,76,1,0,13.6,13.6
60,17920,Carson Wentz,PHI,QB,3,NYG,176,1,0,22,0,0,0,0,0,13.2,13.24
61,12296,LeGarrette Blount,PHI,RB,3,NYG,0,0,0,67,1,0,0,0,0,12.7,12.7
62,18269,Geronimo Allison,GB,WR,3,CIN,0,0,0,0,0,6,122,0,0,12.2,12.2
63,14985,Ryan Griffin,HOU,TE,3,NE,0,0,0,0,0,5,61,1,0,12.1,12.1
64,3807,Ben Roethlisberger,PIT,QB,3,CHI,235,1,0,6,0,0,0,0,1,12,12
65,12109,Ted Ginn,NO,WR,3,CAR,0,0,0,15,0,2,44,1,0,11.9,11.9
66,5084,Vernon Davis,WAS,TE,3,OAK,0,0,0,0,0,5,58,1,0,11.8,11.8
66,11611,Golden Tate,DET,WR,3,ATL,0,0,0,0,0,7,58,1,0,11.8,11.8
66,16664,Bruce Ellington,HOU,WR,3,NE,0,0,0,-1,0,4,59,1,0,11.8,11.8
69,5820,Frank Gore,IND,RB,3,CLE,0,0,0,57,1,1,0,0,0,11.7,11.7
69,7969,Jamaal Charles,DEN,RB,3,BUF,0,0,0,56,1,1,1,0,0,11.7,11.7
69,8972,Jay Cutler,MIA,QB,3,NYJ,220,1,1,9,0,0,0,0,0,11.7,11.7
